t_seconds,0x0000,0x0001,0x0002,0x0003,0x0004,0x0005,0x0006,0x0007,0x0008,0x0009,0x000A,0x000B,0x000C,0x000D,0x000E,0x000F,0x0010,0x0011,0x0012,0x0013,0x0014,0x0015,0x0016,0x0017,0x0018,0x0019,0x001A,0x001B,0x001C,0x001D,0x001E,0x001F,0x0020,0x0021,0x0022,0x0023,0x0024,0x0025,0x0026,0x0027,0x0028,0x0029,0x002A,0x002B,0x002C,0x002D,0x002E,0x002F,0x0030,0x0031,0x0032,0x0033,0x0034,0x0035,0x0036,0x0037,0x0038,0x0039,0x003A,0x003B,0x003C,0x003D,0x003E,0x003F,0x0040,0x0041,0x0042,0x0043,0x0044,0x0045,0x0046,0x0047,0x0048,0x0049,0x004A,0x004B,0x004C,0x004D,0x004E,0x004F,0x0050,0x0051,0x0052,0x0053,0x0054,0x0055,0x0056,0x0057,0x0058,0x0059,0x005A,0x005B,0x005C,0x005D,0x005E,0x005F,0x0060,0x0061,0x0062,0x0063,0x0064,0x0065,0x0066,0x0067,0x0068,0x0069,0x006A,0x006B,0x006C,0x006D,0x006E,0x006F,0x0070,0x0071,0x0072,0x0073,0x0074,0x0075,0x0076,0x0077,0x0078,0x0079,0x007A,0x007B,0x007C
39.4099,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,14885,551,27,40,2034,13,12,15,0,0,0,0,0,0,2373,0,0,0,0,0,0,1466,3158,13,0,13,142,20,499,36,0,0,0,1299,3082,19,0,20,0,26,342,0,0,0,0,1007,0,993,0,993,0,1000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.6967,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,14885,841,27,40,2034,12,14,14,0,0,0,0,0,0,2342,0,0,0,0,0,0,1482,2990,13,0,13,141,20,499,52,0,0,0,1322,3166,19,0,19,0,26,415,0,0,0,0,1006,0,993,0,993,0,999,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.9837,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,15141,126,27,40,2033,12,14,13,0,0,0,0,0,0,2361,0,0,0,0,0,0,1485,2868,13,0,13,143,20,500,16,0,0,0,1316,3203,19,0,19,0,25,413,0,0,0,0,1005,0,993,0,993,0,998,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.2696,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,15141,416,27,40,2033,13,13,12,0,0,0,0,0,0,2361,0,0,0,0,0,0,1492,3058,13,0,13,144,20,508,40,0,0,0,1343,2921,19,0,19,0,26,366,0,0,0,0,1006,0,993,0,993,0,999,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.5557,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,15141,696,27,40,2033,12,13,13,0,0,0,0,0,0,2367,0,0,0,0,0,0,1418,2989,13,0,13,144,19,508,-4,0,0,0,1324,3032,19,0,19,0,26,364,0,0,0,0,1007,0,993,0,993,0,1000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.8416,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,15141,981,27,40,2034,12,13,13,0,0,0,0,0,0,2367,0,0,0,0,0,0,1424,2849,13,0,13,144,19,460,76,0,0,0,1318,2977,19,0,19,0,26,350,0,0,0,0,1006,0,993,0,993,0,999,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.1291,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,38,271,27,40,2034,12,12,14,0,0,0,0,0,0,2342,0,0,0,0,0,0,1440,3093,13,0,13,138,19,456,-52,0,0,0,1311,2917,19,0,19,0,25,341,0,0,0,0,1008,0,993,0,993,0,1001,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.4151,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,38,556,27,40,2034,36,19,119,35,0,0,0,0,0,2354,1,0,0,577,71,288,2247,5070,13,0,14,335,32,1440,33,0,0,0,1383,4069,19,0,18,0,26,658,0,0,0,0,1043,0,993,0,994,0,1038,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.7006,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,38,841,27,40,2034,21,21,54,24,0,0,0,0,0,2361,1,0,0,577,71,288,1752,3534,13,0,13,235,24,832,-104,0,0,0,1449,2879,19,0,20,0,29,611,0,0,0,0,1025,0,993,0,993,0,1018,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.9867,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,294,126,27,40,2034,27,28,90,34,0,0,0,0,0,2367,1,0,0,577,71,288,1798,3059,13,0,14,314,26,1005,69,0,0,0,1659,2713,19,0,20,0,33,783,0,0,0,0,1038,0,993,0,993,0,1030,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42.2739,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,294,416,28,41,2034,324,264,179,115,0,0,0,0,0,2361,3,0,0,577,71,288,5226,21113,13,1,34,1197,191,8282,1038,0,0,0,4159,10302,20,1,36,0,179,5409,0,0,0,0,1101,0,993,0,992,0,1093,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42.5604,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,294,701,28,41,2034,64,53,91,70,0,0,0,0,0,2354,5,0,0,525,303,222,2417,6349,13,0,16,395,49,2037,-190,0,0,0,1844,3491,20,0,22,0,50,1183,0,0,0,0,1041,0,993,0,992,0,1033,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,1,0,0,28
42.8472,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,294,986,28,41,2034,38,30,93,56,0,0,0,0,0,2354,4,0,0,525,303,222,2105,4044,13,0,14,396,32,1371,72,0,0,0,1604,2609,20,0,20,0,34,768,0,0,0,0,1040,0,993,0,993,0,1033,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,1,0,0,28
43.1341,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,550,276,28,41,2034,17,15,32,27,0,0,0,0,0,2373,1,0,0,525,303,222,1616,3132,13,0,13,206,22,674,-23,0,0,0,1390,2849,20,0,19,0,27,420,0,0,0,0,1015,0,993,0,993,0,1008,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,1,0,0,28
43.4204,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,550,561,28,41,2034,14,13,18,0,0,0,0,0,0,2354,0,0,0,0,0,0,1513,3023,13,0,13,171,20,576,65,0,0,0,1336,2872,20,0,19,0,25,351,0,0,0,0,1009,0,993,0,992,0,1002,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43.7072,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,550,841,28,40,2034,13,14,13,0,0,0,0,0,0,2367,0,0,0,0,0,0,1465,3004,13,0,13,153,19,492,-55,0,0,0,1369,3092,20,0,19,0,26,379,0,0,0,0,1006,0,993,0,993,0,1000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43.9938,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,806,131,28,40,2033,20,17,37,0,0,0,0,0,0,2354,0,0,0,0,0,0,1727,2933,13,0,13,248,23,795,-40,0,0,0,1417,2822,20,0,19,0,28,464,0,0,0,0,1018,0,993,0,992,0,1010,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.2805,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,806,416,27,40,2034,21,17,49,0,0,0,0,0,0,2361,0,0,0,0,0,0,1714,3010,13,0,13,271,24,811,75,0,0,0,1430,2882,20,0,20,0,28,450,0,0,0,0,1024,0,993,0,993,0,1017,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44.5671,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,806,701,27,40,2033,25,21,68,45,0,0,0,0,0,2354,3,0,0,525,301,222,1772,2955,13,0,14,340,25,980,117,0,0,0,1535,2674,19,0,20,0,30,577,0,0,0,0,1032,0,993,0,993,0,1025,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
44.8535,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,806,991,27,40,2033,33,24,78,55,0,0,0,0,0,2361,3,0,0,525,301,222,2074,3908,13,0,14,404,30,1274,-135,0,0,0,1562,2450,19,0,20,0,31,630,0,0,0,0,1034,0,993,0,993,0,1027,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
45.1403,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,1062,276,27,40,2034,38,25,116,72,0,0,0,0,0,2354,5,0,0,525,301,222,2117,3106,13,0,15,514,33,1395,-132,0,0,0,1575,2768,19,0,20,0,32,649,0,0,0,0,1050,0,993,0,993,0,1043,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
45.4251,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,1062,561,27,40,2034,38,23,121,62,0,0,0,0,0,2367,4,0,0,525,301,222,2078,4289,13,0,14,451,31,1467,85,0,0,0,1525,2792,19,0,19,0,29,662,0,0,0,0,1052,0,993,0,992,0,1045,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
45.7120,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,1062,846,27,40,2034,38,24,110,72,0,0,0,0,0,2361,5,0,0,525,296,209,2174,3244,13,0,15,504,33,1481,-136,0,0,0,1525,2646,19,0,20,0,30,647,0,0,0,0,1047,0,993,0,993,0,1041,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,7
45.9973,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,1318,136,27,40,2034,38,23,89,63,0,0,0,0,0,2373,4,0,0,525,296,209,2264,4493,13,0,14,441,33,1503,-360,0,0,0,1519,2509,19,0,20,0,31,611,0,0,0,0,1040,0,993,0,993,0,1033,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,7
46.2831,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,1318,421,27,40,2034,27,21,67,49,0,0,0,0,0,2373,3,0,0,525,296,209,1900,3130,13,0,14,349,27,1057,-208,0,0,0,1534,2767,19,0,19,0,30,579,0,0,0,0,1027,0,993,0,992,0,1020,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,7
46.5705,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,1318,706,27,40,2034,22,20,57,39,0,0,0,0,0,2380,2,0,0,518,296,219,1715,3006,13,0,14,289,24,886,21,0,0,0,1493,2552,19,0,19,0,29,534,0,0,0,0,1026,0,993,0,993,0,1019,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
46.8562,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,1318,991,27,40,2034,26,20,88,42,0,0,0,0,0,2329,3,0,0,518,296,219,1885,3844,13,0,14,316,26,1001,-273,0,0,0,1502,2724,19,0,19,0,29,558,0,0,0,0,1039,0,993,0,992,0,1031,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
47.1433,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,1574,276,27,40,2034,35,23,137,58,0,0,0,0,0,2342,4,0,0,518,296,219,2056,4325,13,0,14,422,30,1353,47,0,0,0,1485,4000,19,0,19,0,29,701,0,0,0,0,1056,0,993,0,994,0,1050,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
47.4297,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,1574,566,27,40,2034,61,32,210,101,0,0,0,0,0,2392,7,0,0,518,296,219,2412,3818,13,0,17,631,43,1953,-41,0,0,0,1591,3290,19,0,20,0,32,949,0,0,0,0,1083,0,993,1,993,0,1076,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
47.7153,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,1574,851,27,40,2034,48,30,126,74,0,0,0,0,0,2373,5,0,0,533,78,219,2484,4922,13,0,15,524,38,1959,-147,0,0,0,1648,2784,19,0,21,0,34,800,0,0,0,0,1055,0,993,0,993,0,1049,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,5
48.0016,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,1830,136,27,40,2034,19,21,51,31,0,0,0,0,0,2361,2,0,0,533,78,219,1643,3169,13,0,13,230,22,785,96,0,0,0,1495,2678,19,0,19,0,29,575,0,0,0,0,1023,0,993,0,992,0,1016,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,5
48.2891,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,1830,426,27,40,2034,44,31,172,65,0,0,0,0,0,2367,4,0,0,533,78,219,2180,4690,13,0,14,473,32,1796,102,0,0,0,1582,5031,19,0,19,0,30,1048,0,0,0,0,1073,0,993,0,993,0,1066,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,5
48.5735,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,1830,711,27,40,2034,60,42,234,61,0,0,0,0,0,2361,3,0,0,614,308,308,2666,4649,13,0,15,605,42,2221,-312,0,0,0,1673,5418,19,0,20,0,34,1306,0,0,0,0,1092,0,993,1,993,0,1085,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5
48.8598,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,1830,996,27,40,2033,25,27,73,27,0,0,0,0,0,2361,1,0,0,614,308,308,1857,3615,13,0,13,281,26,984,-130,0,0,0,1642,3076,19,0,19,0,31,777,0,0,0,0,1026,0,993,0,990,0,1017,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5
49.1469,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,2086,281,27,40,2034,17,21,55,20,0,0,0,0,0,2342,1,0,0,614,308,308,1640,2929,13,0,13,219,22,701,-213,0,0,0,1547,2325,19,0,19,0,29,596,0,0,0,0,1024,0,993,0,993,0,1017,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5
49.4324,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,2086,571,27,40,2034,24,23,107,30,0,0,0,0,0,2367,1,0,0,614,308,308,1920,3612,13,0,13,320,26,1048,-520,0,0,0,1511,2718,19,0,19,0,29,678,0,0,0,0,1049,0,993,0,995,0,1045,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5
49.7193,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,2086,856,27,40,2034,23,24,72,30,0,0,0,0,0,2342,1,0,0,599,283,283,1817,3200,13,0,13,290,25,940,-125,0,0,0,1564,2423,19,0,19,0,30,673,0,0,0,0,1031,0,993,0,994,0,1025,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3
50.0055,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,2342,141,27,40,2034,35,29,128,47,0,0,0,0,0,2367,2,0,0,599,283,283,2030,2962,13,0,15,435,30,1308,-258,0,0,0,1648,2726,19,0,20,0,33,816,0,0,0,0,1059,0,993,0,993,0,1052,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3
50.2919,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,2342,426,27,40,2034,24,28,106,37,0,0,0,0,0,2367,2,0,0,599,283,283,1774,2508,13,0,14,357,25,983,43,0,0,0,1677,2408,19,0,19,0,32,814,0,0,0,0,1052,0,993,0,993,0,1045,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3
50.5774,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,2342,716,27,40,2034,20,24,86,25,0,0,0,0,0,2342,1,0,0,619,291,288,1625,3252,13,0,13,261,21,862,156,0,0,0,1563,1942,19,0,19,0,30,645,0,0,0,0,1041,0,993,0,993,0,1034,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
50.8610,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,2598,1,28,40,2034,56,44,128,85,0,0,0,0,0,2342,4,0,0,619,291,288,1970,3025,13,0,18,598,38,1604,316,0,0,0,1906,3469,19,0,20,0,40,1152,0,0,0,0,1056,0,993,0,992,0,1049,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
51.1470,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,2598,281,27,40,2034,25,24,111,33,0,0,0,0,0,2342,1,0,0,619,291,288,1778,3001,13,0,14,314,25,972,-100,0,0,0,1574,2419,19,0,20,0,31,646,0,0,0,0,1050,0,993,0,993,0,1044,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
51.4344,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,2598,571,27,40,2034,34,25,129,42,0,0,0,0,0,2367,2,0,0,619,291,288,2098,3731,13,0,14,412,30,1325,-312,0,0,0,1550,2751,19,0,19,0,30,677,0,0,0,0,1065,0,993,0,994,0,1058,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
51.7208,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,2598,856,27,40,2033,34,21,128,37,0,0,0,0,0,2342,2,0,0,515,286,288,2068,6077,13,0,13,381,28,1526,279,0,0,0,1509,2550,19,0,18,0,28,628,0,0,0,0,1043,0,993,0,991,0,1034,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,10
52.0073,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,2854,141,27,40,2034,20,17,65,28,0,0,0,0,0,2361,1,0,0,515,286,288,1740,3013,13,0,13,284,23,855,-102,0,0,0,1439,2804,19,0,19,0,27,491,0,0,0,0,1030,0,993,0,993,0,1024,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,10
52.2946,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,2854,431,27,40,2034,24,22,89,34,0,0,0,0,0,2354,1,0,0,515,286,288,1735,2767,13,0,14,346,24,989,140,0,0,0,1471,3965,19,0,19,0,28,711,0,0,0,0,1039,0,993,0,994,0,1033,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,10
52.5802,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,2854,716,27,40,2034,20,19,54,26,0,0,0,0,0,2354,1,0,0,515,286,288,1683,2771,13,0,13,259,23,791,-68,0,0,0,1476,2466,19,0,19,0,28,528,0,0,0,0,1025,0,993,0,993,0,1018,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,10
52.8671,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,3110,1,27,39,2033,26,22,76,27,0,0,0,0,0,2354,1,0,0,528,283,313,1686,5975,13,0,13,313,22,1334,876,0,0,0,1489,2627,19,0,19,0,28,656,0,0,0,0,1021,0,993,0,990,0,1012,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
53.1520,0,0,14371,6,2,4,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,255,0,7,50,1,0,1,-32490,-30216,794,1049,3110,291,27,39,2034,24,24,93,30,0,0,0,0,0,2367,1,0,0,528,283,313,1725,3073,13,0,14,321,24,1003,132,0,0,0,1507,2500,19,0,20,0,30,689,0,0,0,0,1042,0,993,0,994,0,1037,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
