t_seconds,0x0030,0x0031,0x0032,0x0033,0x0034,0x0035,0x0036,0x0037,0x0038,0x0039,0x003A,0x003B,0x003C,0x003D,0x003E,0x003F,0x0040,0x0041,0x0042,0x0043,0x0044,0x0045,0x0046,0x0047,0x0048,0x0049,0x004A,0x004B,0x004C,0x004D,0x004E,0x004F,0x0050
32.3068,794,3096,9505,601,13,2049,11,13,13,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1895,2953,6,0,6,289,13,1007,-17,0
32.3990,794,3096,9505,696,13,2049,11,12,13,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1879,2942,6,0,6,295,12,977,-19,0
32.4912,794,3096,9505,786,13,2049,11,13,12,11,0,0,0,0,0,0,2430,0,0,0,0,0,0,1973,3111,6,0,6,291,13,1063,123,0
32.5834,794,3096,9505,876,13,2049,11,13,13,11,0,0,0,0,0,0,2417,0,0,0,0,0,0,1969,3013,6,0,6,286,13,1053,95,0
32.6763,794,3096,9505,971,13,2049,11,13,12,13,0,0,0,0,0,0,2436,0,0,0,0,0,0,1962,3105,6,0,6,291,13,1046,136,0
32.7703,794,3096,9761,61,13,2049,11,13,13,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1898,3034,6,0,6,293,13,1023,29,0
32.8637,794,3096,9761,156,13,2049,11,13,13,12,0,0,0,0,0,0,2443,0,0,0,0,0,0,1898,3034,6,0,6,293,13,1023,29,0
32.9567,794,3096,9761,251,13,2049,11,12,13,12,0,0,0,0,0,0,2462,0,0,0,0,0,0,1839,2910,6,0,6,289,12,937,53,0
33.0491,794,3096,9761,346,13,2049,11,11,12,12,0,0,0,0,0,0,2455,0,0,0,0,0,0,1799,2849,6,0,6,286,12,892,-50,0
33.1414,794,3096,9761,436,13,2049,11,11,12,13,0,0,0,0,0,0,2430,0,0,0,0,0,0,1852,2923,6,0,6,281,12,935,59,0
33.2336,794,3096,9761,526,13,2049,11,12,12,13,0,0,0,0,0,0,2424,0,0,0,0,0,0,1902,2960,6,0,6,294,13,988,64,0
33.3265,794,3096,9761,616,13,2049,11,12,12,12,0,0,0,0,0,0,2424,0,0,0,0,0,0,1877,2887,6,0,7,284,13,955,114,0
33.4189,794,3096,9761,711,13,2049,11,12,12,13,0,0,0,0,0,0,2424,0,0,0,0,0,0,1853,3009,6,0,6,284,12,940,95,0
33.5110,794,3096,9761,801,13,2049,11,11,12,13,0,0,0,0,0,0,2417,0,0,0,0,0,0,1781,2776,6,0,6,280,12,859,64,0
33.6040,794,3096,9761,896,13,2049,11,12,12,12,0,0,0,0,0,0,2417,0,0,0,0,0,0,1919,2877,6,0,6,284,13,1001,62,0
33.6990,794,3096,9761,986,13,2049,11,12,13,13,0,0,0,0,0,0,2430,0,0,0,0,0,0,1901,2874,6,0,6,273,13,973,-22,0
33.7941,794,3096,10017,81,13,2049,11,12,12,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1948,3004,6,0,6,279,13,1024,104,0
33.8853,794,3096,10017,176,13,2049,11,13,12,13,0,0,0,0,0,0,2436,0,0,0,0,0,0,1917,3106,6,0,6,289,13,1048,31,0
33.9787,794,3096,10017,271,13,2049,11,13,13,13,0,0,0,0,0,0,2430,0,0,0,0,0,0,1946,3139,6,0,6,296,13,1061,-46,0
34.0716,794,3096,10017,361,13,2049,11,13,13,13,0,0,0,0,0,0,2430,0,0,0,0,0,0,1871,3082,6,0,6,292,12,1030,-116,0
34.1648,794,3096,10017,456,13,2049,11,13,13,13,0,0,0,0,0,0,2462,0,0,0,0,0,0,1952,3028,6,0,6,301,13,1079,-81,0
34.2577,794,3096,10017,551,13,2049,11,13,12,13,0,0,0,0,0,0,2436,0,0,0,0,0,0,1916,2970,6,0,6,304,12,1039,-67,0
34.3503,794,3096,10017,636,13,2049,11,13,12,13,0,0,0,0,0,0,2455,0,0,0,0,0,0,1916,2970,6,0,6,304,12,1039,-67,0
34.4437,794,3096,10017,731,13,2049,11,12,12,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1909,3020,6,0,6,294,13,1008,-8,0
34.5364,794,3096,10017,826,13,2049,11,12,12,12,0,0,0,0,0,0,2424,0,0,0,0,0,0,1795,2870,6,0,6,291,12,968,-20,0
34.6294,794,3096,10017,916,13,2049,11,12,12,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1862,2957,6,0,6,286,13,986,60,0
34.7221,794,3096,10273,11,13,2049,11,12,12,11,0,0,0,0,0,0,2430,0,0,0,0,0,0,1790,3169,6,0,6,284,12,1067,-103,0
34.8149,794,3096,10273,101,13,2049,11,12,12,12,0,0,0,0,0,0,2424,0,0,0,0,0,0,1887,3091,6,0,6,287,13,1067,7,0
34.9076,794,3096,10273,196,13,2049,11,12,12,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1851,3085,6,0,6,292,12,1071,-53,0
35.0004,794,3096,10273,286,13,2049,11,12,13,12,0,0,0,0,0,0,2468,0,0,0,0,0,0,1818,2859,6,0,6,292,12,965,21,0
35.0929,794,3096,10273,381,13,2049,11,12,12,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1758,3004,6,0,6,290,12,982,-125,0
35.1854,794,3096,10273,471,13,2049,11,12,13,13,0,0,0,0,0,0,2455,0,0,0,0,0,0,1919,3177,6,0,6,292,13,1075,1,0
35.2781,794,3096,10273,566,13,2049,11,12,14,12,0,0,0,0,0,0,2424,0,0,0,0,0,0,1915,3132,6,0,6,288,13,1031,15,0
35.3720,794,3096,10273,656,13,2049,11,12,13,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1879,2983,6,0,6,294,12,978,78,0
35.4643,794,3096,10273,746,13,2049,11,12,13,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1856,3014,6,0,6,286,12,941,44,0
35.5570,794,3096,10273,841,13,2049,11,13,14,13,0,0,0,0,0,0,2424,0,0,0,0,0,0,1930,3155,6,0,6,295,13,1018,66,0
35.6495,794,3096,10273,931,13,2049,11,13,12,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,2043,3196,6,0,6,281,14,1125,136,0
35.7551,794,3096,10529,26,13,2049,11,13,12,12,0,0,0,0,0,0,2443,0,0,0,0,0,0,2043,3196,6,0,6,281,14,1125,136,0
35.8502,794,3096,10529,131,13,2049,11,13,12,13,0,0,0,0,0,0,2443,0,0,0,0,0,0,1983,3029,6,0,7,283,13,1062,42,0
35.9413,794,3096,10529,226,13,2049,11,13,13,13,0,0,0,0,0,0,2462,0,0,0,0,0,0,1975,3155,6,0,6,280,13,1052,44,0
36.0357,794,3096,10529,316,13,2049,11,13,13,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,2043,3260,6,0,6,285,14,1125,130,0
36.1300,794,3096,10529,411,13,2049,11,13,13,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,2006,3087,6,0,6,297,13,1099,42,0
36.2222,794,3096,10529,506,13,2049,11,13,12,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1916,3059,6,0,6,294,13,1049,-107,0
36.3151,794,3096,10529,596,13,2049,11,12,12,13,0,0,0,0,0,0,2436,0,0,0,0,0,0,1880,3103,6,0,6,291,13,987,-119,0
36.4101,794,3096,10529,686,13,2049,11,13,12,12,0,0,0,0,0,0,2424,0,0,0,0,0,0,1924,3104,6,0,6,293,13,1020,-88,0
36.5040,794,3096,10529,781,13,2049,11,13,12,13,0,0,0,0,0,0,2468,0,0,0,0,0,0,1833,2965,6,0,6,294,12,1046,-44,0
36.5965,794,3096,10529,876,13,2049,11,13,12,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1925,2939,6,0,6,289,13,1072,49,0
36.6890,794,3096,10529,971,13,2049,11,12,12,13,0,0,0,0,0,0,2424,0,0,0,0,0,0,1876,2981,6,0,6,286,13,985,91,0
36.7821,794,3096,10785,61,13,2049,11,12,12,13,0,0,0,0,0,0,2455,0,0,0,0,0,0,1809,2858,6,0,6,290,12,919,80,0
36.8749,794,3096,10785,156,13,2049,11,12,11,14,0,0,0,0,0,0,2417,0,0,0,0,0,0,1839,2885,6,0,7,294,12,935,121,0
36.9677,794,3096,10785,246,13,2049,11,12,13,13,0,0,0,0,0,0,2417,0,0,0,0,0,0,1840,2871,6,0,7,298,13,929,40,0
37.0602,794,3096,10785,341,13,2049,11,11,12,13,0,0,0,0,0,0,2430,0,0,0,0,0,0,1824,2903,6,0,7,285,12,902,51,0
37.1528,794,3096,10785,431,13,2049,11,12,12,12,0,0,0,0,0,0,2443,0,0,0,0,0,0,1895,3052,6,0,7,280,13,971,-7,0
37.2459,794,3096,10785,526,13,2049,11,12,12,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1885,3127,6,0,6,286,12,962,51,0
37.3400,794,3096,10785,621,13,2049,11,12,12,12,0,0,0,0,0,0,2455,0,0,0,0,0,0,1885,3127,6,0,6,286,12,962,51,0
37.4329,794,3096,10785,711,13,2049,11,12,11,12,0,0,0,0,0,0,2424,0,0,0,0,0,0,1827,3212,6,0,6,280,12,1018,9,0
37.5259,794,3096,10785,801,13,2049,11,12,13,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1797,2970,6,0,6,279,12,935,-59,0
37.6186,794,3096,10785,896,13,2049,11,12,13,12,0,0,0,0,0,0,2424,0,0,0,0,0,0,1897,3009,6,0,6,286,13,1008,-12,0
37.7119,794,3096,10785,991,13,2049,11,12,11,13,0,0,0,0,0,0,2430,0,0,0,0,0,0,1881,2911,6,0,6,297,12,1004,25,0
37.8047,794,3096,11041,81,13,2049,11,12,12,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1880,2835,6,0,6,296,13,982,85,0
37.8974,794,3096,11041,176,13,2049,11,12,11,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1828,2974,6,0,7,290,12,991,-52,0
37.9902,794,3096,11041,266,13,2049,11,12,13,12,0,0,0,0,0,0,2417,0,0,0,0,0,0,1773,3081,6,0,7,292,12,1031,-39,0
38.0829,794,3096,11041,361,13,2049,11,12,13,12,0,0,0,0,0,0,2443,0,0,0,0,0,0,1793,3003,6,0,7,291,12,959,-66,0
38.1754,794,3096,11041,451,13,2049,11,13,12,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1889,3014,6,0,6,299,13,1018,-2,0
38.2704,794,3096,11041,546,13,2049,11,13,12,11,0,0,0,0,0,0,2424,0,0,0,0,0,0,1981,3054,6,0,6,299,13,1091,126,0
38.3629,794,3096,11041,641,13,2049,11,12,12,11,0,0,0,0,0,0,2443,0,0,0,0,0,0,1844,2963,6,0,6,289,12,1008,35,0
38.4555,794,3096,11041,731,13,2049,11,12,12,12,0,0,0,0,0,0,2417,0,0,0,0,0,0,1895,2911,6,0,6,289,12,1018,11,0
38.5480,794,3096,11041,821,13,2049,11,12,11,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1831,3005,6,0,6,288,12,972,0,0
38.6408,794,3096,11041,916,13,2049,11,12,11,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1854,3048,6,0,6,282,12,960,15,0
38.7349,794,3096,11297,6,13,2049,11,12,12,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1838,2966,6,0,6,280,12,943,-8,0
38.8280,794,3096,11297,101,13,2049,11,12,12,12,0,0,0,0,0,0,2455,0,0,0,0,0,0,1838,2966,6,0,6,280,12,943,-8,0
38.9212,794,3096,11297,196,13,2049,11,13,12,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1903,2861,6,0,6,291,13,1000,-15,0
39.0123,794,3096,11297,286,13,2049,11,12,12,12,0,0,0,0,0,0,2443,0,0,0,0,0,0,1855,2997,6,0,6,283,12,937,14,0
39.1044,794,3096,11297,381,13,2049,11,12,12,13,0,0,0,0,0,0,2417,0,0,0,0,0,0,1830,3017,6,0,7,278,12,904,-51,0
39.1970,794,3096,11297,471,13,2049,11,12,12,12,0,0,0,0,0,0,2424,0,0,0,0,0,0,1876,3065,6,0,7,292,13,957,65,0
39.2901,794,3096,11297,566,13,2049,11,13,13,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1944,2970,6,0,7,295,13,1028,84,0
39.3829,794,3096,11297,656,13,2049,11,14,13,12,0,0,0,0,0,0,2417,0,0,0,0,0,0,1884,3298,6,0,7,293,13,1159,-95,0
39.4755,794,3096,11297,746,13,2049,11,12,13,13,0,0,0,0,0,0,2430,0,0,0,0,0,0,1818,2935,6,0,6,296,12,1006,-40,0
39.5697,794,3096,11297,836,13,2049,11,13,12,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1854,2944,6,0,6,290,12,1003,-46,0
39.6609,794,3096,11297,931,13,2049,11,13,12,13,0,0,0,0,0,0,2443,0,0,0,0,0,0,1874,2946,6,0,6,302,13,1038,-44,0
39.7536,794,3096,11553,26,13,2049,11,13,13,13,0,0,0,0,0,0,2443,0,0,0,0,0,0,1780,3111,6,0,6,290,12,1055,-57,0
39.8467,794,3096,11553,116,13,2049,11,14,12,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1949,3372,6,0,6,284,13,1126,-24,0
39.9398,794,3096,11553,211,13,2049,11,13,12,12,0,0,0,0,0,0,2455,0,0,0,0,0,0,1860,3221,6,0,6,287,12,1100,-65,0
40.0326,794,3096,11553,301,13,2049,11,12,12,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1844,3053,6,0,6,294,12,1004,42,0
40.1259,794,3096,11553,396,13,2049,11,13,12,12,0,0,0,0,0,0,2462,0,0,0,0,0,0,1938,3192,6,0,6,291,13,1059,-3,0
40.2197,794,3096,11553,491,13,2049,11,13,12,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1938,3192,6,0,6,291,13,1059,-3,0
40.3131,794,3096,11553,581,13,2049,11,13,13,13,0,0,0,0,0,0,2436,0,0,0,0,0,0,1949,3051,6,0,6,282,13,1046,29,0
40.4060,794,3096,11553,676,13,2049,11,12,13,14,0,0,0,0,0,0,2455,0,0,0,0,0,0,1814,3242,6,0,6,279,12,1023,-143,0
40.4986,794,3096,11553,766,13,2049,11,12,12,13,0,0,0,0,0,0,2417,0,0,0,0,0,0,1786,3114,6,0,7,283,12,941,-84,0
40.5911,794,3096,11553,861,13,2049,11,12,13,12,0,0,0,0,0,0,2443,0,0,0,0,0,0,1828,2967,6,0,6,294,12,1008,-42,0
40.6839,794,3096,11553,951,13,2049,11,11,12,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1822,2922,6,0,6,278,12,943,64,0
40.7768,794,3096,11809,46,13,2049,11,11,12,12,0,0,0,0,0,0,2424,0,0,0,0,0,0,1829,2902,6,0,6,276,12,924,58,0
40.8694,794,3096,11809,136,13,2049,11,11,12,13,0,0,0,0,0,0,2424,0,0,0,0,0,0,1801,2878,6,0,6,282,12,925,49,0
40.9621,794,3096,11809,231,13,2049,11,11,12,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1729,2764,6,0,6,281,12,890,-6,0
41.0558,794,3096,11809,321,13,2049,11,11,14,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1820,2805,6,0,6,284,12,940,24,0
41.1478,794,3096,11809,416,13,2049,11,12,13,12,0,0,0,0,0,0,2417,0,0,0,0,0,0,1844,3061,6,0,6,282,12,1007,-25,0
41.2396,794,3096,11809,506,13,2049,11,12,13,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1807,2851,6,0,6,288,12,929,-86,0
41.3347,794,3096,11809,601,13,2049,11,12,12,13,0,0,0,0,0,0,2430,0,0,0,0,0,0,1879,2998,6,0,6,290,13,981,79,0
41.4293,794,3096,11809,696,13,2049,11,12,12,13,0,0,0,0,0,0,2436,0,0,0,0,0,0,1908,3034,6,0,6,288,13,998,-30,0
41.5247,794,3096,11809,786,13,2049,11,12,13,13,0,0,0,0,0,0,2417,0,0,0,0,0,0,1935,3189,6,0,6,284,13,1017,48,0
41.6173,794,3096,11809,881,13,2049,11,13,12,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,2082,3484,6,0,6,280,14,1166,152,0
41.7107,794,3096,11809,976,13,2049,11,13,12,12,0,0,0,0,0,0,2424,0,0,0,0,0,0,2082,3484,6,0,6,280,14,1166,152,0
41.8033,794,3096,12065,66,13,2049,11,13,13,13,0,0,0,0,0,0,2417,0,0,0,0,0,0,2030,3348,6,0,6,283,14,1112,66,0
41.8959,794,3096,12065,161,13,2049,11,12,12,12,0,0,0,0,0,0,2443,0,0,0,0,0,0,1879,3067,6,0,7,277,13,984,0,0
41.9898,794,3096,12065,251,13,2049,11,13,13,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1897,2985,6,0,7,286,13,991,24,0
42.0822,794,3096,12065,346,13,2049,11,12,13,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1870,3045,6,0,7,278,13,950,136,0
42.1747,794,3096,12065,441,13,2049,11,12,13,11,0,0,0,0,0,0,2430,0,0,0,0,0,0,1835,2966,6,0,7,279,12,975,55,0
42.2674,794,3096,12065,531,13,2049,11,13,12,11,0,0,0,0,0,0,2436,0,0,0,0,0,0,1889,3053,6,0,7,288,13,1059,4,0
42.3607,794,3096,12065,626,13,2049,11,13,12,12,0,0,0,0,0,0,2443,0,0,0,0,0,0,1884,2959,6,0,7,289,13,1009,19,0
42.4543,794,3096,12065,716,13,2049,11,12,12,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1902,3144,6,0,6,288,13,1002,-41,0
42.5473,794,3096,12065,806,13,2049,11,12,12,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1816,3159,6,0,7,272,12,932,-112,0
42.6398,794,3096,12065,901,13,2049,11,11,13,12,0,0,0,0,0,0,2443,0,0,0,0,0,0,1799,2991,6,0,6,276,12,892,16,0
42.7347,794,3096,12065,996,13,2049,11,11,13,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1769,2900,6,0,7,279,12,909,2,0
42.8296,794,3096,12321,91,13,2049,11,11,12,11,0,0,0,0,0,0,2436,0,0,0,0,0,0,1778,2886,6,0,6,284,12,917,-4,0
42.9243,794,3096,12321,181,13,2049,11,11,12,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1721,2865,6,0,6,272,12,923,-68,0
43.0167,794,3096,12321,276,13,2049,11,12,12,13,0,0,0,0,0,0,2468,0,0,0,0,0,0,1822,2922,6,0,7,284,12,964,-11,0
43.1081,794,3096,12321,371,13,2049,11,11,12,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1792,2882,6,0,6,286,12,899,42,0
43.2034,794,3096,12321,461,13,2049,11,11,12,12,0,0,0,0,0,0,2462,0,0,0,0,0,0,1792,2882,6,0,6,286,12,899,42,0
43.2988,794,3096,12321,556,13,2049,11,11,12,12,0,0,0,0,0,0,2417,0,0,0,0,0,0,1801,2964,6,0,6,293,12,912,39,0
43.3941,794,3096,12321,651,13,2049,11,12,12,12,0,0,0,0,0,0,2424,0,0,0,0,0,0,1851,3147,6,0,6,300,12,992,-37,0
43.4856,794,3096,12321,746,13,2049,11,12,12,11,0,0,0,0,0,0,2443,0,0,0,0,0,0,1846,2958,6,0,6,298,12,956,10,0
43.5770,794,3096,12321,836,13,2049,11,12,13,13,0,0,0,0,0,0,2443,0,0,0,0,0,0,1875,2897,6,0,6,295,12,971,37,0
43.6683,794,3096,12321,926,13,2049,11,12,12,11,0,0,0,0,0,0,2430,0,0,0,0,0,0,1871,2895,6,0,6,300,12,961,67,0
43.7607,794,3096,12577,16,13,2049,11,12,13,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1805,2881,6,0,6,294,12,944,-41,0
43.8556,794,3096,12577,111,13,2049,11,13,13,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1979,3133,6,0,6,285,13,1089,58,0
43.9480,794,3096,12577,206,13,2049,11,13,13,12,0,0,0,0,0,0,2424,0,0,0,0,0,0,1904,3061,6,0,7,277,13,1009,48,0
44.0394,794,3096,12577,296,13,2049,11,13,13,12,0,0,0,0,0,0,2455,0,0,0,0,0,0,1946,3321,6,0,7,273,13,1034,99,0
44.1348,794,3096,12577,391,13,2049,11,12,13,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1881,3141,6,0,7,278,13,961,78,0
44.2303,794,3096,12577,486,13,2049,11,12,12,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1804,3016,6,0,7,280,12,908,69,0
44.3256,794,3096,12577,581,13,2049,11,13,13,13,0,0,0,0,0,0,2455,0,0,0,0,0,0,1946,2968,6,0,7,290,13,1044,50,0
44.4207,794,3096,12577,676,13,2049,11,12,12,13,0,0,0,0,0,0,2411,0,0,0,0,0,0,1836,3139,6,0,7,280,12,1022,-42,0
44.5127,794,3096,12577,771,13,2049,11,13,12,13,0,0,0,0,0,0,2436,0,0,0,0,0,0,1874,3252,6,0,7,291,13,1011,22,0
44.6042,794,3096,12577,861,13,2049,11,12,12,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1773,3213,6,0,7,287,12,1041,-77,0
44.6959,794,3096,12577,951,13,2049,11,12,12,12,0,0,0,0,0,0,2392,0,0,0,0,0,0,1773,3213,6,0,7,287,12,1041,-77,0
44.7876,794,3096,12833,41,13,2049,11,12,11,12,0,0,0,0,0,0,2455,0,0,0,0,0,0,1766,3215,6,0,7,286,12,1020,-11,0
44.8788,794,3096,12833,136,13,2049,11,12,13,13,0,0,0,0,0,0,2436,0,0,0,0,0,0,1863,3083,6,0,7,283,13,1028,-10,0
44.9702,794,3096,12833,226,13,2049,11,12,13,13,0,0,0,0,0,0,2443,0,0,0,0,0,0,1808,3090,6,0,7,282,12,941,17,0
45.0618,794,3096,12833,316,13,2049,11,12,13,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1825,3092,6,0,6,286,12,930,75,0
45.1538,794,3096,12833,411,13,2049,11,11,13,13,0,0,0,0,0,0,2443,0,0,0,0,0,0,1788,2892,6,0,6,288,12,892,25,0
45.2451,794,3096,12833,501,13,2049,11,11,13,13,0,0,0,0,0,0,2436,0,0,0,0,0,0,1816,2935,6,0,6,283,12,903,85,0
45.3367,794,3096,12833,591,13,2049,11,11,12,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1806,2850,6,0,7,284,12,885,73,0
45.4285,794,3096,12833,686,13,2049,11,13,14,13,0,0,0,0,0,0,2430,0,0,0,0,0,0,1914,3125,6,0,7,282,13,992,52,0
45.5204,794,3096,12833,776,13,2049,11,12,13,13,0,0,0,0,0,0,2424,0,0,0,0,0,0,1838,2978,6,0,7,286,12,959,-31,0
45.6120,794,3096,12833,866,13,2049,11,12,13,13,0,0,0,0,0,0,2430,0,0,0,0,0,0,1821,3013,6,0,7,277,12,943,-79,0
45.7071,794,3096,12833,956,13,2049,11,11,12,13,0,0,0,0,0,0,2417,0,0,0,0,0,0,1757,2971,6,0,6,273,12,898,-44,0
45.8019,794,3096,13089,51,13,2049,11,12,11,12,0,0,0,0,0,0,2424,0,0,0,0,0,0,1842,3145,6,0,7,271,12,949,72,0
45.8940,794,3096,13089,146,13,2049,11,12,11,12,0,0,0,0,0,0,2455,0,0,0,0,0,0,1817,2974,6,0,6,280,12,974,-2,0
45.9858,794,3096,13089,236,13,2049,11,12,13,12,0,0,0,0,0,0,2443,0,0,0,0,0,0,1852,3005,6,0,6,282,12,968,61,0
46.0769,794,3096,13089,331,13,2049,11,12,13,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1852,3005,6,0,6,282,12,968,61,0
46.1723,794,3096,13089,421,13,2049,11,12,13,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1849,3124,6,0,6,291,12,948,77,0
46.2649,794,3096,13089,516,13,2049,11,12,13,13,0,0,0,0,0,0,2455,0,0,0,0,0,0,1823,3006,6,0,6,297,12,974,-10,0
46.3562,794,3096,13089,611,13,2049,11,12,13,13,0,0,0,0,0,0,2430,0,0,0,0,0,0,1798,2924,6,0,6,297,12,950,19,0
46.4480,794,3096,13089,701,13,2049,11,12,13,12,0,0,0,0,0,0,2424,0,0,0,0,0,0,1830,2941,6,0,7,296,12,945,62,0
46.5397,794,3096,13089,791,13,2049,11,13,12,12,0,0,0,0,0,0,2455,0,0,0,0,0,0,1946,3007,6,0,7,296,13,1048,104,0
46.6312,794,3096,13089,881,13,2049,11,12,12,11,0,0,0,0,0,0,2436,0,0,0,0,0,0,1895,3064,6,0,6,289,13,982,174,0
46.7226,794,3096,13089,971,13,2049,11,11,12,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1861,2979,6,0,6,279,12,938,142,0
46.8183,794,3096,13345,61,13,2049,11,12,12,13,0,0,0,0,0,0,2424,0,0,0,0,0,0,1868,3128,6,0,6,270,13,1004,81,0
46.9099,794,3096,13345,156,13,2049,11,13,12,12,0,0,0,0,0,0,2455,0,0,0,0,0,0,1948,3276,6,0,6,279,13,1057,8,0
47.0013,794,3096,13345,251,13,2049,11,13,12,13,0,0,0,0,0,0,2436,0,0,0,0,0,0,1843,3413,6,0,7,279,12,1136,-55,0
47.0929,794,3096,13345,341,13,2049,11,12,11,14,0,0,0,0,0,0,2443,0,0,0,0,0,0,1853,3108,6,0,7,281,13,1036,96,0
47.1852,794,3096,13345,431,13,2049,11,12,11,13,0,0,0,0,0,0,2436,0,0,0,0,0,0,1842,3016,6,0,6,277,12,981,62,0
47.2767,794,3096,13345,526,13,2049,11,12,11,13,0,0,0,0,0,0,2436,0,0,0,0,0,0,1842,3016,6,0,6,277,12,981,62,0
47.3682,794,3096,13345,616,13,2049,11,12,11,13,0,0,0,0,0,0,2455,0,0,0,0,0,0,1827,2853,6,0,6,282,12,954,8,0
47.4597,794,3096,13345,706,13,2049,11,13,11,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1989,3071,6,0,6,278,13,1092,23,0
47.5513,794,3096,13345,801,13,2049,11,13,11,12,0,0,0,0,0,0,2443,0,0,0,0,0,0,1920,3142,6,0,7,280,13,1081,-45,0
47.6429,794,3096,13345,886,13,2049,11,12,11,12,0,0,0,0,0,0,2424,0,0,0,0,0,0,1876,2990,6,0,6,285,13,995,-8,0
47.7343,794,3096,13345,981,13,2049,11,12,11,12,0,0,0,0,0,0,2462,0,0,0,0,0,0,1832,2980,6,0,7,286,12,997,-15,0
47.8258,794,3096,13601,71,13,2049,11,12,12,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1804,2939,6,0,6,279,12,925,58,0
47.9176,794,3096,13601,161,13,2049,11,12,12,11,0,0,0,0,0,0,2436,0,0,0,0,0,0,1803,2949,6,0,6,284,12,926,56,0
48.0095,794,3096,13601,256,13,2049,11,11,12,12,0,0,0,0,0,0,2443,0,0,0,0,0,0,1813,2878,6,0,6,287,12,912,93,0
48.1010,794,3096,13601,346,13,2049,11,12,12,12,0,0,0,0,0,0,2436,0,0,0,0,0,0,1785,2858,6,0,7,287,12,956,34,0
48.1929,794,3096,13601,436,13,2049,11,11,12,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1757,2797,6,0,7,279,12,906,-20,0
48.2844,794,3096,13601,531,13,2049,11,13,12,13,0,0,0,0,0,0,2481,0,0,0,0,0,0,1903,3003,6,0,6,295,13,1026,84,0
48.3760,794,3096,13601,621,13,2049,11,13,12,12,0,0,0,0,0,0,2417,0,0,0,0,0,0,1883,3161,6,0,7,296,13,1085,32,0
48.4679,794,3096,13601,711,13,2049,11,13,12,12,0,0,0,0,0,0,2455,0,0,0,0,0,0,1883,3161,6,0,7,296,13,1085,32,0
48.5593,794,3096,13601,806,13,2049,11,12,11,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1802,3003,6,0,7,287,12,936,82,0
48.6506,794,3096,13601,891,13,2049,11,12,11,12,0,0,0,0,0,0,2430,0,0,0,0,0,0,1829,2907,6,0,7,290,12,935,88,0
